concept_id|concept_name|concept_code
45617243|Jacobsen Distal 11q Deletion Syndrome|D054868
45617244|Anthracosis|D055008
45617245|Osteoarthritis, Spine|D055013
45617246|Campomelic Dysplasia|D055036
45617247|Tracheomalacia|D055090
45617248|Laryngomalacia|D055092
45617249|delta-Thalassemia|D055538
45617250|Primary Myelofibrosis|D055728
45617251|Meningeal Carcinomatosis|D055756
45617252|Slit Ventricle Syndrome|D056124
45617253|Hippotherapy|D056147
45617254|Erythrokeratodermia Variabilis|D056266
45617255|Eccrine Porocarcinoma|D057090
45617256|Descemet Stripping Endothelial Keratoplasty|D057111
45617257|Leber Congenital Amaurosis|D057130
45617258|Apathy|D057565
45617259|Intraoperative Blood Salvage|D057725
45617260|Overbite|D057887
45617261|Striae Distensae|D057896
45617262|Orthognathic Surgery|D057909
45617263|Femoracetabular Impingement|D057925
45617264|Airway Management|D058109
45617265|Hypertensive Retinopathy|D058437
45617266|Bullying|D058445
45617267|Trichiasis|D058457
45617268|Aicardi Syndrome|D058540
45617269|Chromosome Duplication|D058674
45617270|CHARGE Syndrome|D058747
45617271|Laryngoplasty|D058753
45617272|Polydipsia, Psychogenic|D059607
45617273|Acute Pain|D059787
45617274|Non-Bacterial Thrombotic Endocarditis|D059905
45617275|Coinfection|D060085
45617276|Phaeohyphomycosis|D060446
45617277|Cutaneous Alternariosis|D060487
45617278|Hoarding|D060845
45617279|Linear IgA Bullous Dermatosis|D062027
45617280|May-Thurner Syndrome|D062108
45617281|Buschke-Lowenstein Tumor|D062688
45617282|Lipoblastoma|D062689
45617283|Segmental Mandibulectomy|D063168
45617284|Prescription Drug Misuse|D063487
45617285|Levalbuterol|D064412
45617286|Racemethionine|D064697
45617287|Ammonium|D064751
45617288|cobamamide|C000913
45617289|ketazolam|C002072
45617290|etafenoxine|C002125
45617291|monophenylbutazone|C002374
45617292|chlorfenethazine|C002815
45617293|polystyrene sulfonic acid, homopolymer, calcium salt|C003321
45617294|ubiquinol|C003741
45617295|xibornol|C003773
45617296|danthron|C004315
45617297|chloroxine|C004357
45617298|pirenoxine|C004580
45617299|chloropyramine|C004664
45617300|diloxanide|C004932
45617301|tetrazepam|C005245
45617302|naftazone|C005272
45617303|norfenefrine|C005310
45617304|drotaverin|C005317
45617305|phenoxyethanol|C005398
45617306|pramoxine|C005548
45617307|tertatolol|C005632
45617308|sodium carbonate|C005686
45617309|zeaxanthin|C005881
45617310|bornaprine|C006088
45617311|cinametic acid|C007066
45617312|dexpanthenol|C007288
45617313|isothipendyl|C008214
45617314|etofylline|C008749
45617315|patent blue violet|C008769
45617316|pholcodine|C008872
45617317|stearyl alcohol|C009316
45617318|tolfenamic acid|C009500
45617319|etofibrate|C009746
45617320|zinc pyrithione|C010423
45617321|terodiline|C010637
45618754|Imerslund-Grasbeck syndrome|C538556
45618755|Myotubular myopathy, X-linked|C538647
45618756|Hepatorenal form of glycogen storage disease|C538655
45618757|Alcohol induced encephalopathy|C538669
45618758|vismodegib|C538724
45618759|Abetalipoproteinemia neuropathy|C540309
45618760|Atrial Septal Defect Sinus Venosus|C548009
45618761|canagliflozin|C552334
45618762|avanafil|C553414
45618763|interferon alfa-2b|C554127
45618764|insulin, regular, beef-pork|C557837
45618765|isophane insulin, pork|C557866
45618766|Humoral Hypercalcemia Of Malignancy|C562390
45618767|Pseudopapilledema|C562401
45618768|Pulmonary Arteriovenous Fistulas|C562404
45618769|Cerebrooculofacioskeletal Syndrome 1|C562434
45618770|Eosinophilic Fasciitis|C562487
45618771|Hydrocephalus, Agyria, And Retinal Dysplasia|C562497
45618772|Popliteal Pterygium Syndrome|C562509
45618773|Trichodentoosseous Syndrome|C562534
45618774|Pyloric Atresia|C562561
45618775|Cutis Laxa, Autosomal Recessive, Type IIA|C562632
45618776|Epidermolysis Bullosa With Congenital Localized Absence Of Skin And Deformity Of Nails|C562638
45618777|Amyloidosis, Cutaneous Bullous|C562644
45618778|Hydroxyprolinemia|C562669
45618779|Acetyl-Coa Carboxylase Deficiency|C562678
45618780|Vitamin D Hydroxylation-Deficient Rickets, Type 1A|C562688
45618781|Rickets, Hereditary Vitamin D-Resistant|C562689
45618782|Fleck Retina of Kandori|C562701
45618783|Prekallikrein Deficiency|C562725
45618784|Connective Tissue Nevus|C562737
45618785|Ciliary Discoordination Due To Random Ciliary Orientation|C562757
45618786|Capillary Malformations, Congenital, 1|C562760
45618787|Transcobalamin I Deficiency|C562798
45611301|potassium nitrate|C023844
45618788|Beta-Hydroxyisobutyryl CoA Deacylase Deficiency|C562803
45618789|Hereditary Motor And Sensory Neuropathy VI|C562851
45618790|Cholesteatoma, Congenital|C562858
45618791|Tuftsin Deficiency|C562872
45618792|Pseudomonilethrix|C562988
45618793|Telangiectasia, Generalized Essential|C562998
45618794|Membranous Obstruction of Inferior Vena Cava|C563013
45618795|Pseudofolliculitis Barbae|C563016
45618796|Chromosome 17p11.2 Deletion Syndrome|C563044
45618797|Aortic Valve Disease|C563178
45618798|Transaldolase Deficiency|C563207
45618799|Hyaluronidase Deficiency|C563209
45618800|Fascial Dystrophy, Congenital|C563219
45618801|Carnitine Acetyltransferase Deficiency|C563249
45618802|Foveomacular Dystrophy, Adult-Onset|C564318
45618803|2,4-Dienoyl-CoA Reductase Deficiency|C565624
45618804|Microcephalic Osteodysplastic Primordial Dwarfism, Type II|C565898
45618805|Acat2 Deficiency|C566330
45618806|Allergic Rhinitis|C567078
45618807|2-mercaptopyridine-N-oxide|C571062
45618808|Abetalipoproteinemia|D000012
45618809|Abortion on Demand|D000029
45618810|Acepromazine|D000075
45618811|Acetohexamide|D000092
45618812|Acetyldigoxins|D000113
45618813|Acidosis, Renal Tubular|D000141
45618814|Acidulated Phosphate Fluoride|D000149
45618815|Acne Keloid|D000153
45618816|Actinomycosis|D000196
45618817|Acyclovir|D000212
45618818|Adenocarcinoma|D000230
45618819|Adenoidectomy|D000233
45618820|Adenoma|D000236
45618821|Adenoviridae Infections|D000257
45618822|African Swine Fever|D000357
45618823|Agraphia|D000381
45618824|AIDS-Related Complex|D000386
45618825|Akinetic Mutism|D000405
45618826|Alcoholic Intoxication|D000435
45618827|Aleutian Mink Disease|D000453
45618828|Alopecia|D000505
45618829|alpha 1-Antitrypsin|D000515
45618830|Alphaprodine|D000522
45618831|Alprenolol|D000526
45618832|Complementary Therapies|D000529
45618833|Aluminum Oxide|D000537
45618834|Alzheimer Disease|D000544
45618835|Ambroxol|D000551
45618836|Amdinocillin Pivoxil|D000561
45618837|Amikacin|D000583
45618838|Amitriptyline|D000639
45618839|Amphotericin B|D000666
45611232|Tiapride|D063325
45611233|atresia|Q000002
45611234|cuprous oxide|C000520
45611235|sodium chlorite|C001599
45611236|denaverine|C001967
45611237|triethanolamine polypeptide oleate condensate|C002316
45611238|amidoline|C002545
45611239|sobrerol|C003316
45611240|asiaticoside|C004446
45611241|moxaverine|C004490
45611242|caramiphen|C004519
45611243|bismuth tribromophenate|C004554
45611244|tiadenol|C004568
45611245|diphenidol|C004858
45611246|cetyl alcohol|C005031
45611247|oxybutynin|C005419
45611248|piperonal|C005454
45611249|pipamperone|C005569
45611250|prolintane|C005598
45611251|terpin hydrate|C005804
45611252|trichlorofluoromethane|C005848
45611253|picric acid|C005858
45611254|pholedrine|C005877
45611255|cortivazol|C005924
45611256|alloin|C006457
45611257|azatadine|C006656
45611258|crataegus extract|C007145
45611259|4-cymene|C007210
45611260|difebarbamate|C007383
45611261|flunisolide|C007734
45611262|ferric oxide, saccharated|C008169
45611263|dichlorobenzyl alcohol|C008396
45611264|oxaprozin|C008729
45611265|phenyltoloxamine|C008865
45611266|polidocanol|C008976
45611267|propyphenazone|C009077
45611268|carbamide peroxide|C009096
45611269|iprazochrome|C009742
45611270|buflomedil|C010651
45611271|alverine|C010846
45611272|bromodiphenhydramine|C011410
45611273|talinolol|C011550
45611274|bacampicillin|C011674
45611275|ferrous gluconate|C011819
45611276|formoterol|C012629
45611277|nimesulide|C012655
45611278|pinaverium|C013199
45611279|dextranomer|C013471
45611280|rimexolone|C013769
45611281|octylonium|C013934
45611282|clebopride|C014417
45611283|diflorasone|C014477
45611284|cresatin|C015088
45611285|peppermint oil|C015424
45611286|trimethylphloroglucinol|C015562
45611287|bisdequalinium|C015712
45611288|bismuth subsalicylate|C015715
45611289|eprozinol|C015853
45611290|aminaphthone|C016217
45611291|mecysteine|C017507
45611292|norgestimate|C017576
45611293|progabide|C017985
45611294|indium trichloride, 111In-labeled|C020758
45611295|glycerol monolaurate|C020777
45611296|glycol salicylate|C020904
45611297|serratiopeptidase|C022640
45611298|hemicellulase|C023305
45611299|ibopamine|C023487
45611300|pregna-4,17-diene-3,16-dione|C023617
45611302|tiadilon|C024158
45611303|diacetylrhein|C025292
45611304|rennet|C025350
45611305|iso-sulfan blue|C025484
45611306|attapulgite|C026325
45611307|budipine|C026710
45611308|dicobalt edetate|C028222
45611309|evening primrose oil|C028498
45611310|histrelin|C029256
45611311|propionic acid|C029658
45611312|tartaric acid|C029768
45611313|oxaliplatin|C030110
45611314|pectin|C030121
45611315|lithium gluconate|C030691
45611316|glycolate|C031149
45611317|tiropramide|C031173
45611318|lomifylline|C031576
45611319|ferrous fumarate|C031621
45611320|artemether|C032942
45611321|alizapride|C033968
45611322|bismuth carbonate|C034054
45611323|eicosapentaenoic acid ethyl ester|C035276
45611324|metaclazepam hydrochloride|C036366
45611325|ethylnicotinate|C037328
45611326|micronomicin|C037545
45611327|tilbroquinol|C037665
45611328|mandelic acid|C037938
45611329|balsalazide|C038637
45611330|oxiracetam|C040619
45611331|tixocortol|C040971
45611332|Terazosin|C041226
45611333|detomidine|C041255
45611334|N-methylephedrine|C041707
45611335|fosphenytoin|C043114
45611336|moxonidine|C043482
45611337|deferiprone|C044919
45611338|leflunomide|C045463
45611339|epigallocatechin gallate|C045651
45611340|cytotect|C045781
45611341|felbamate|C047360
45611342|lamotrigine|C047781
45612757|Glycogen Storage Disease XII|C562718
45612758|Dysprothrombinemia|C562724
45612759|Dysfibrinogenemia, Congenital|C562727
45612760|Esophageal Squamous Cell Carcinoma|C562729
45612761|Teratoma, Ovarian|C562731
45612762|Fundus Albipunctatus|C562733
45612763|Hypercalciuria, Absorptive, 2|C562790
45612764|Vitamin D-Dependent Rickets, Type 2A|C562794
45612765|Glycogen Storage Disease IC|C562805
45612766|Carnitine-Acylcarnitine Translocase Deficiency|C562812
45612767|Myeloperoxidase Deficiency|C562864
45612768|Amelogenesis Imperfecta, Type IB|C562879
45612769|Amelogenesis Imperfecta, Type III|C562880
45612770|Fibromatosis, Gingival, Type 1|C562884
45612771|Ichthyosis Congenita With Biliary Atresia|C562886
45612772|Renal Tubular Acidosis, Distal, with Progressive Nerve Deafness|C562897
45612773|Twenty-Nail Dystrophy|C562907
45612774|Aortic Valve, Calcification of|C562942
45612775|Craniofacial Dysostosis with Diaphyseal Hyperplasia|C562974
45612776|Pyropoikilocytosis, Hereditary|C563004
45612777|Neutrophilia, Hereditary|C563010
45612778|Anal Canal Carcinoma|C563020
45612779|Oculodentodigital Dysplasia|C563160
45612780|Methemoglobin Reductase Deficiency|C563171
45612781|Thyroid Dyshormonogenesis 2A|C563206
45612782|Corneal Dystrophy, Central Type|C563262
45612783|Hypocalciuric Hypercalcemia, Familial, Type I|C563285
45612784|Cholesteryl Ester Transfer Protein Deficiency|C564591
45612785|Goldmann-Favre Syndrome|C564835
45612786|Barrett Metaplasia|C566227
45612787|Ligneous Conjunctivitis|C566897
45612788|Lipoprotein Glomerulopathy|C567089
45612789|Megalencephaly|C567535
45612790|GSD11|C567860
45612791|Xeroderma Pigmentosum, Complementation Group C|C567886
45612792|follitropin alfa|C571801
45612793|Complement Factor I Deficiency|C572568
45612794|Triphalangeal Thumb|C573898
45612795|Peritonsillar Abscess|D000039
45612796|Acetylene|D000114
45612797|Acidosis, Lactic|D000140
45612798|Acne Vulgaris|D000152
45612799|Acriflavine|D000167
45612800|Acrodermatitis|D000169
45612801|Adenosine Triphosphate|D000255
45612802|Administration, Oral|D000284
45612803|Adrenal Cortex Diseases|D000303
45612804|Adrenal Insufficiency|D000309
45612805|Allethrin|D000487
45612806|Algestone|D000523
45612807|Altruism|D000533
45612808|Amiodarone|D000638
45612809|Amoxicillin|D000658
45612810|Anemia, Aplastic|D000741
45612811|Anemia, Megaloblastic|D000749
45612812|Anesthesia|D000758
45612813|Aneurysm, Dissecting|D000784
45612814|Angiocardiography|D000790
45612815|Fabry Disease|D000795
45612816|Anorexia|D000855
45612817|Anovulation|D000858
45612818|Antipyrine|D000983
45612819|Antisocial Personality Disorder|D000987
45612820|Aortic Aneurysm|D001014
45612821|Aortic Aneurysm, Ruptured|D001019
45612822|Aortography|D001027
45612823|Apazone|D001032
45612824|Aphasia|D001037
45612825|Aphonia|D001044
45612826|Arachnidism|D001098
45612827|Arthus Reaction|D001183
45612828|Ascaridiasis|D001198
45612829|Ascitic Fluid|D001202
45612830|Asphyxia|D001237
45612831|Asphyxia Neonatorum|D001238
45612832|Asthma|D001249
45612833|Atenolol|D001262
45612834|Atropine|D001285
45612835|Audiometry|D001299
45612836|Audiometry, Evoked Response|D001300
45612837|Audiometry, Pure-Tone|D001301
45612838|Automatism|D001332
45612839|Autopsy|D001344
45612840|Babesiosis|D001404
45612841|Barrett Esophagus|D001471
45612842|Bartter Syndrome|D001477
45612843|Benactyzine|D001535
45612844|Benserazide|D001545
45612845|Benzethonium|D001558
45612846|Benzoate|D001565
45612847|Bethanidine|D001627
45614279|High-Frequency Jet Ventilation|D006611
45614280|Homosexuality|D006716
45614281|Homozygote|D006720
45614282|Hyaline Membrane Disease|D006819
45614283|Hybridization, Genetic|D006824
45614284|Testicular Hydrocele|D006848
45614285|Hydrochlorothiazide|D006852
45614286|Hydrophthalmos|D006871
45614287|Hydrotherapy|D006875
45614288|Hetastarch|D006895
45614289|Hyperaldosteronism|D006929
45614290|Hyperbaric Oxygenation|D006931
45614291|Hypergammaglobulinemia|D006942
45614292|Hyperlipidemia, Familial Combined|D006950
45614293|Hyperopia|D006956
45614294|Hyperostosis Frontalis Interna|D006957
45614295|Hyperpituitarism|D006964
45614296|Hypersensitivity, Immediate|D006969
45614297|Hypertension|D006973
45614298|Hypobetalipoproteinemias|D006995
45614299|Hypocalcemia|D006996
45614300|Hypotension, Orthostatic|D007024
45614301|Hypothalamic Diseases|D007027
45614302|Hysteria|D007046
45614303|Hysterosalpingography|D007047
45614304|Immunoglobulin M|D007075
45614305|Submersion|D007101
45614306|Immunization, Secondary|D007117
45614307|Immunohistochemistry|D007150
45614308|Incontinentia Pigmenti|D007184
45614309|Indoramin|D007217
45614310|Infant, Premature|D007234
45614311|Injections, Intra-Arterial|D007269
45614312|Injections, Subcutaneous|D007279
45614313|Inositol|D007294
45614314|Insufflation|D007327
45614315|Intertrigo|D007402
45614316|Intradermal Tests|D007428
45614317|Iodamide|D007451
45614318|Iopamidol|D007479
45614319|Isocarboxazid|D007520
45614320|Jaundice, Chronic Idiopathic|D007566
45614321|Jaw Cysts|D007570
45614322|Keratoconus|D007640
45614323|Kernicterus|D007647
45614324|Ketanserin|D007650
45614325|Ketosis|D007662
45614326|Kidney Function Tests|D007677
45614327|Obstetric Labor Complications|D007744
45614328|Labor Onset|D007745
45614329|Obstetric Labor, Premature|D007752
45614330|Laryngoscopy|D007828
45614331|Learning Disorders|D007859
45614332|Legg-Calve-Perthes Disease|D007873
45614333|Lens, Crystalline|D007908
45614334|Leukemoid Reaction|D007955
45614335|Leukodystrophy, Globoid Cell|D007965
45614336|Leukorrhea|D007973
45614337|Lip Diseases|D008047
45614338|Love|D008149
45614339|Lymphadenitis|D008199
45614340|Lymphangiosarcoma|D008204
45614341|Lymphedema|D008209
45614342|Lymphocele|D008210
45614343|Lymphomatoid Granulomatosis|D008230
45614344|Lysogeny|D008242
45614345|Magnesium Deficiency|D008275
45614346|Malocclusion|D008310
45614347|Tonometry|D008365
45614348|Maprotiline|D008376
45614349|Masochism|D008398
45614350|Maxillary Neoplasms|D008441
45614351|Mechlorethamine Hydrochloride|D008466
45614352|Meclizine|D008468
45614353|Mediastinal Cyst|D008476
45614354|Memory Loss|D008569
45614355|Meningomyelocele|D008591
45614356|Metabolic Diseases|D008659
45614357|Metabolism, Inborn Errors|D008661
45614358|Methadone|D008691
45614359|Methotrexate|D008727
45614360|Methotrimeprazine|D008728
45614361|Methylprednisolone|D008775
45614362|Metoclopramide|D008787
45614363|Mianserin|D008803
45614364|Microscopy, Electron|D008854
45614365|Microsurgery|D008866
45614366|Middle Age|D008875
45614367|Midodrine|D008879
45614368|Migraine Disorders|D008881
45614369|Mikulicz' Disease|D008882
45614370|Milieu Therapy|D008884
45614371|Mineral Oil|D008899
45614372|Mitobronitol|D008927
45614373|Mitotane|D008939
45614374|Mitral Valve Insufficiency|D008944
45615809|Vocational Guidance|D014830
45615810|Lateral Medullary Syndrome|D014854
45615811|Infantile Spinal Muscular Atrophy|D014897
45615812|Wernicke Encephalopathy|D014899
45615813|Yawning|D015000
45615814|Yaws|D015001
45615815|Yeasts|D015003
45615816|Yellow Fever|D015004
45615817|Yersinia pseudotuberculosis Infections|D015012
45615818|Hypertriglyceridemia|D015228
45615819|Dinoprost|D015237
45615820|Tumor Lysis Syndrome|D015275
45615821|Gene Rearrangement, B-Lymphocyte|D015322
45615822|Gene Rearrangement, alpha-Chain T-Cell Antigen Receptor|D015332
45615823|Spastic Paraplegia, Hereditary|D015419
45615824|Leukemia, Prolymphocytic|D015463
45615825|Nasal Obstruction|D015508
45615826|Immunoradiometric Assay|D015592
45615827|Histiocytic Disorders, Malignant|D015620
45615828|Radionuclide Ventriculography|D015635
45615829|Mycotoxicosis|D015651
45615830|Corneal Edema|D015715
45615831|Felodipine|D015736
45615832|Enalaprilat|D015773
