id|drug|RxNorm_Preferred_term|HOI|MedDRA_Preferred_Term
1503297-36718520|1503297|Metformin|36718520|Simple partial seizures
1503297-35204963|1503297|Metformin|35204963|Supraventricular tachycardia
1503297-36211298|1503297|Metformin|36211298|Fat embolism
1503297-35708640|1503297|Metformin|35708640|Mouth ulceration
1503297-36110874|1503297|Metformin|36110874|Cytomegalovirus infection
1503297-36211297|1503297|Metformin|36211297|Fall
1503297-35707651|1503297|Metformin|35707651|Tooth fracture
1503297-36718146|1503297|Metformin|36718146|Hydrocephalus
1503297-36818829|1503297|Metformin|36818829|Live birth
1503297-35606849|1503297|Metformin|35606849|Symblepharon
1503297-36818784|1503297|Metformin|36818784|Polyhydramnios
1503297-36516888|1503297|Metformin|36516888|Rhabdomyolysis
1503297-36416595|1503297|Metformin|36416595|Hypokalaemia
1503297-35205064|1503297|Metformin|35205064|Aortic valve incompetence
1503297-35707869|1503297|Metformin|35707869|Melaena
1503297-37019282|1503297|Metformin|37019282|Glomerulonephritis acute
1503297-37622442|1503297|Metformin|37622442|Circulatory collapse
1503297-37622385|1503297|Metformin|37622385|Aortic aneurysm rupture
1503297-36110255|1503297|Metformin|36110255|Pneumococcal infection
1503297-36311946|1503297|Metformin|36311946|Electrocardiogram abnormal
1503297-35809059|1503297|Metformin|35809059|Death
1503297-35809091|1503297|Metformin|35809091|Hunger
1503297-35809123|1503297|Metformin|35809123|Dyshidrosis
1503297-36110248|1503297|Metformin|36110248|Erysipelas
1503297-37320310|1503297|Metformin|37320310|Hair colour changes
1503297-36009707|1503297|Metformin|36009707|Erythema multiforme
1503297-36110566|1503297|Metformin|36110566|Post procedural infection
1503297-37219942|1503297|Metformin|37219942|Lung disorder
1503297-35708064|1503297|Metformin|35708064|Duodenitis
1503297-35708177|1503297|Metformin|35708177|Hyperphagia
1503297-35809253|1503297|Metformin|35809253|Product contamination
1503297-35909670|1503297|Metformin|35909670|Hepatic neoplasm malignant
1503297-36110820|1503297|Metformin|36110820|Toxoplasmosis
1503297-36110319|1503297|Metformin|36110319|Aspergillosis
1503297-36110562|1503297|Metformin|36110562|Pathogen resistance
1503297-35104085|1503297|Metformin|35104085|Haemorrhagic anaemia
1503297-35204948|1503297|Metformin|35204948|Tachycardia
1503297-35205241|1503297|Metformin|35205241|Cardiac failure acute
1503297-36919132|1503297|Metformin|36919132|Substance abuse
1503297-35406349|1503297|Metformin|35406349|Otitis externa
1503297-35406381|1503297|Metformin|35406381|Meniere's disease
1503297-35809166|1503297|Metformin|35809166|Swelling
1503297-37320187|1503297|Metformin|37320187|Rash papular
1503297-36718510|1503297|Metformin|36718510|Grand mal convulsion
1503297-36918937|1503297|Metformin|36918937|Delirium
1503297-35104315|1503297|Metformin|35104315|Hereditary spherocytosis
1503297-35104098|1503297|Metformin|35104098|Nephrogenic anaemia
1503297-36516879|1503297|Metformin|36516879|Myasthenic syndrome
1503297-37220014|1503297|Metformin|37220014|Epistaxis
1503297-35707759|1503297|Metformin|35707759|Gastric disorder
1503297-36110631|1503297|Metformin|36110631|Bacterial sepsis
1503297-36211312|1503297|Metformin|36211312|Scar
1503297-36718468|1503297|Metformin|36718468|Carpal tunnel syndrome
1503297-36718540|1503297|Metformin|36718540|Status epilepticus
1503297-35104897|1503297|Metformin|35104897|White blood cell disorder
1503297-36617158|1503297|Metformin|36617158|Fibrocystic breast disease
1503297-36718285|1503297|Metformin|36718285|Coordination abnormal
1503297-35205223|1503297|Metformin|35205223|Endocarditis
1503297-35205255|1503297|Metformin|35205255|Acute pulmonary oedema
1503297-36211308|1503297|Metformin|36211308|Open wound
1503297-36818708|1503297|Metformin|36818708|Pre-eclampsia
1503297-35204911|1503297|Metformin|35204911|Bundle branch block left
1503297-37019440|1503297|Metformin|37019440|Proteinuria
1503297-35204905|1503297|Metformin|35204905|Atrioventricular block second degree
1503297-35204998|1503297|Metformin|35204998|Cardiovascular disorder
1503297-36110911|1503297|Metformin|36110911|Genital herpes
1503297-36211182|1503297|Metformin|36211182|Petroleum distillate poisoning
1503297-36314400|1503297|Metformin|36314400|Bacterial test positive
1503297-35204966|1503297|Metformin|35204966|Cardiac arrest
1503297-36110143|1503297|Metformin|36110143|Pneumonia haemophilus
1503297-35606970|1503297|Metformin|35606970|Lens disorder
1503297-35707861|1503297|Metformin|35707861|Rectal haemorrhage
1503297-35707649|1503297|Metformin|35707649|Tooth disorder
1503297-35708372|1503297|Metformin|35708372|Steatorrhoea
1503297-37320141|1503297|Metformin|37320141|Dermatitis
1503297-36110201|1503297|Metformin|36110201|Pseudomonas infection
1503297-35506666|1503297|Metformin|35506666|Hypothalamo-pituitary disorder
1503297-36211115|1503297|Metformin|36211115|Skull fractured base
1503297-36110788|1503297|Metformin|36110788|Tuberculous pleurisy
1503297-35809395|1503297|Metformin|35809395|Calcinosis
1310149-35205272|1310149|Warfarin|35205272|Cardiomyopathy
1310149-36718141|1310149|Warfarin|36718141|Migraine
1503297-35104113|1503297|Metformin|35104113|Pancytopenia
1503297-36617488|1503297|Metformin|36617488|Renal cancer
1503297-35909463|1503297|Metformin|35909463|Gallbladder perforation
1503297-37520888|1503297|Metformin|37520888|Cataract operation
1503297-36919128|1503297|Metformin|36919128|Drug dependence
1503297-36919221|1503297|Metformin|36919221|Conversion disorder
1503297-36918945|1503297|Metformin|36918945|Major depression
1503297-36111047|1503297|Metformin|36111047|Viral infection
1503297-36617308|1503297|Metformin|36617308|Neoplasm
1503297-37522225|1503297|Metformin|37522225|Patient isolation
1503297-35104740|1503297|Metformin|35104740|Lymphadenitis
1503297-36110346|1503297|Metformin|36110346|Skin candida
1503297-35909527|1503297|Metformin|35909527|Hepatic cirrhosis
1503297-36110253|1503297|Metformin|36110253|Pharyngitis streptococcal
1503297-35306250|1503297|Metformin|35306250|Pulmonary malformation
1503297-36718093|1503297|Metformin|36718093|Parosmia
1503297-37119542|1503297|Metformin|37119542|Dysmenorrhoea
1503297-36416496|1503297|Metformin|36416496|Acidosis
1503297-35606827|1503297|Metformin|35606827|Cataract subcapsular
1503297-36009740|1503297|Metformin|36009740|Food allergy
1503297-35204989|1503297|Metformin|35204989|Cardiac disorder
1503297-35204954|1503297|Metformin|35204954|Atrial flutter
1503297-35406441|1503297|Metformin|35406441|Tympanic membrane disorder
1503297-35406325|1503297|Metformin|35406325|Ototoxicity
1503297-37320176|1503297|Metformin|37320176|Lichen planus
1503297-37622518|1503297|Metformin|37622518|Haemorrhage
1503297-36718401|1503297|Metformin|36718401|Neuralgia
1503297-36918959|1503297|Metformin|36918959|Autism spectrum disorder
1503297-35707512|1503297|Metformin|35707512|Abdominal hernia
1503297-36316456|1503297|Metformin|36316456|Blood osmolarity increased
1503297-36416696|1503297|Metformin|36416696|Gouty arthritis
1503297-36919162|1503297|Metformin|36919162|Schizophrenia, paranoid type
1503297-37019399|1503297|Metformin|37019399|Micturition urgency
1503297-35104308|1503297|Metformin|35104308|Jaundice neonatal
1503297-37622384|1503297|Metformin|37622384|Aortic aneurysm
1503297-37019460|1503297|Metformin|37019460|Calculus ureteric
1503297-35305882|1503297|Metformin|35305882|Cleft lip
1503297-35707763|1503297|Metformin|35707763|Gastrointestinal disorder
1503297-36110482|1503297|Metformin|36110482|Central nervous system infection
1503297-35708730|1503297|Metformin|35708730|Glossitis
1503297-36718045|1503297|Metformin|36718045|Cerebrovascular disorder
1503297-36110693|1503297|Metformin|36110693|Laryngitis
1503297-36211123|1503297|Metformin|36211123|Spinal fracture
1503297-36211457|1503297|Metformin|36211457|Burns second degree
1503297-36718313|1503297|Metformin|36718313|Apallic syndrome
1503297-35708154|1503297|Metformin|35708154|Abdominal pain
1503297-36110541|1503297|Metformin|36110541|Empyema
1503297-36009814|1503297|Metformin|36009814|Cutaneous lupus erythematosus
1503297-36110124|1503297|Metformin|36110124|Escherichia sepsis
1503297-36718141|1503297|Metformin|36718141|Migraine
1503297-36009768|1503297|Metformin|36009768|Dermatitis atopic
1503297-37019410|1503297|Metformin|37019410|Urinary retention
1503297-36110013|1503297|Metformin|36110013|Arthritis bacterial
1503297-37622403|1503297|Metformin|37622403|Arteriosclerosis
1503297-37320120|1503297|Metformin|37320120|Skin discolouration
1503297-35708270|1503297|Metformin|35708270|Duodenal ulcer
1503297-36617187|1503297|Metformin|36617187|Dermal cyst
1503297-37119714|1503297|Metformin|37119714|Endometriosis
1503297-37119540|1503297|Metformin|37119540|Postmenopausal haemorrhage
1503297-36718132|1503297|Metformin|36718132|Headache
1503297-36416535|1503297|Metformin|36416535|Overweight
1503297-35205281|1503297|Metformin|35205281|Hypertrophic cardiomyopathy
1503297-36110722|1503297|Metformin|36110722|Pyelonephritis
1503297-35708176|1503297|Metformin|35708176|Hiccups
1503297-36617297|1503297|Metformin|36617297|Metastatic neoplasm
1503297-37219804|1503297|Metformin|37219804|Chronic obstructive pulmonary disease
1503297-36516827|1503297|Metformin|36516827|Spinal osteoarthritis
1503297-36516738|1503297|Metformin|36516738|Exostosis
1503297-36818632|1503297|Metformin|36818632|Abortion missed
1503297-37119745|1503297|Metformin|37119745|Vaginal haemorrhage
1503297-37119716|1503297|Metformin|37119716|Uterine disorder
1503297-37220007|1503297|Metformin|37220007|Stridor
1503297-35205334|1503297|Metformin|35205334|Myoglobinuria
1503297-36416495|1503297|Metformin|36416495|Acid-base balance disorder mixed
1503297-36718172|1503297|Metformin|36718172|Amnestic disorder
1503297-35707532|1503297|Metformin|35707532|Diaphragmatic hernia
1503297-35204953|1503297|Metformin|35204953|Atrial fibrillation
1503297-35909655|1503297|Metformin|35909655|Gallbladder cancer
1503297-36009738|1503297|Metformin|36009738|Drug hypersensitivity
1503297-35607370|1503297|Metformin|35607370|Retinal detachment
1503297-36919158|1503297|Metformin|36919158|Schizophrenia
1503297-36315262|1503297|Metformin|36315262|Body height decreased
1503297-36718566|1503297|Metformin|36718566|Sleep apnoea syndrome
1503297-36211383|1503297|Metformin|36211383|Blister
1503297-35205232|1503297|Metformin|35205232|Fluid overload
1503297-36211227|1503297|Metformin|36211227|Asbestosis
1503297-35204913|1503297|Metformin|35204913|Conduction disorder
1503297-36009803|1503297|Metformin|36009803|Goodpasture's syndrome
1503297-35606995|1503297|Metformin|35606995|Conjunctival haemorrhage
1503297-36110585|1503297|Metformin|36110585|Bronchopneumonia
1503297-35205351|1503297|Metformin|35205351|Ventricular septal defect
1503297-35708205|1503297|Metformin|35708205|Procedural vomiting
1503297-35909576|1503297|Metformin|35909576|Hepatitis A
1503297-36617644|1503297|Metformin|36617644|Ovarian cancer
1503297-37320268|1503297|Metformin|37320268|Alopecia
1503297-36718024|1503297|Metformin|36718024|Subarachnoid haemorrhage
1503297-36211197|1503297|Metformin|36211197|Maternal drugs affecting foetus
1503297-36516959|1503297|Metformin|36516959|Pain in extremity
1503297-36211347|1503297|Metformin|36211347|Renal injury
1503297-37320254|1503297|Metformin|37320254|Skin ulcer
1503297-35506663|1503297|Metformin|35506663|Galactorrhoea
1503297-35607121|1503297|Metformin|35607121|Eye inflammation
1503297-36009708|1503297|Metformin|36009708|Erythema nodosum
1503297-35708409|1503297|Metformin|35708409|Rectal cancer
1503297-36718530|1503297|Metformin|36718530|Epilepsy
1503297-37119544|1503297|Metformin|37119544|Menstrual disorder
1503297-36818750|1503297|Metformin|36818750|Cyanosis neonatal
1503297-37420583|1503297|Metformin|37420583|Refusal of treatment by patient
1503297-35607031|1503297|Metformin|35607031|Conjunctivitis
1503297-35708009|1503297|Metformin|35708009|Giardiasis
1503297-36110320|1503297|Metformin|36110320|Bronchopulmonary aspergillosis
1503297-35305512|1503297|Metformin|35305512|Multiple congenital abnormalities
1503297-37219829|1503297|Metformin|37219829|Emphysema
1503297-36617245|1503297|Metformin|36617245|Metastasis
1503297-36718259|1503297|Metformin|36718259|Parkinsonism
1503297-36918860|1503297|Metformin|36918860|Nervousness
1503297-36818783|1503297|Metformin|36818783|Oligohydramnios
1503297-35506742|1503297|Metformin|35506742|Hypercalcaemia
1503297-35708142|1503297|Metformin|35708142|Abnormal faeces
1503297-36718555|1503297|Metformin|36718555|Insomnia
1503297-35707843|1503297|Metformin|35707843|Oesophageal disorder
1503297-35809319|1503297|Metformin|35809319|Adverse drug reaction
1503297-35707930|1503297|Metformin|35707930|Gastroenteritis viral
1503297-36211292|1503297|Metformin|36211292|Crush injury
1503297-36718038|1503297|Metformin|36718038|Carotid artery stenosis
1503297-36718500|1503297|Metformin|36718500|Neuropathy peripheral
1503297-37119476|1503297|Metformin|37119476|Breast mass
1503297-37420593|1503297|Metformin|37420593|Tobacco user
1503297-36314650|1503297|Metformin|36314650|HIV test positive
1503297-36416606|1503297|Metformin|36416606|Dehydration
1503297-35306206|1503297|Metformin|35306206|Phimosis
1503297-35809104|1503297|Metformin|35809104|Gait disturbance
1503297-35104649|1503297|Metformin|35104649|Non-Hodgkin's lymphoma stage IV
1503297-35305590|1503297|Metformin|35305590|Congenital eyelid malformation
1503297-35506624|1503297|Metformin|35506624|Glucose tolerance impaired
1503297-35607032|1503297|Metformin|35607032|Conjunctivitis allergic
1503297-35607093|1503297|Metformin|35607093|Eyelid infection
1503297-35104339|1503297|Metformin|35104339|Acute lymphocytic leukaemia
1503297-35506494|1503297|Metformin|35506494|Diabetic ketoacidosis
1503297-35607441|1503297|Metformin|35607441|Blindness
1503297-35306086|1503297|Metformin|35306086|Congenital hydrocephalus
1503297-36211313|1503297|Metformin|36211313|Skeletal injury
1503297-36009928|1503297|Metformin|36009928|HIV infection
1503297-36110552|1503297|Metformin|36110552|Infection
1503297-36211127|1503297|Metformin|36211127|Rib fracture
1503297-36110909|1503297|Metformin|36110909|Encephalitis herpes
1503297-36110790|1503297|Metformin|36110790|Mycoplasma infection
1503297-36110491|1503297|Metformin|36110491|Meningitis
1503297-36110649|1503297|Metformin|36110649|Septic shock
1503297-37119655|1503297|Metformin|37119655|Infertility female
1503297-35205029|1503297|Metformin|35205029|Haemoptysis
1503297-35104674|1503297|Metformin|35104674|Paraproteinaemia
1503297-36718569|1503297|Metformin|36718569|Poor quality sleep
1503297-36516822|1503297|Metformin|36516822|Cervicobrachial syndrome
1503297-36919209|1503297|Metformin|36919209|Sleep disorder
1503297-35506808|1503297|Metformin|35506808|Thyroid cancer
1503297-35809043|1503297|Metformin|35809043|Neuroleptic malignant syndrome
1503297-35708746|1503297|Metformin|35708746|Glossodynia
1503297-35205038|1503297|Metformin|35205038|Dyspnoea
1503297-35205233|1503297|Metformin|35205233|Hepatic congestion
1503297-35809130|1503297|Metformin|35809130|Flushing
1503297-35104255|1503297|Metformin|35104255|Polycythaemia vera
1503297-37119612|1503297|Metformin|37119612|Prostatic disorder
1503297-35104165|1503297|Metformin|35104165|Disseminated intravascular coagulation
1503297-36718220|1503297|Metformin|36718220|Dystonia
1503297-36818787|1503297|Metformin|36818787|Placenta praevia
1503297-36918968|1503297|Metformin|36918968|Delusion
1503297-35708717|1503297|Metformin|35708717|Sialoadenitis
1503297-36009842|1503297|Metformin|36009842|Dermatitis herpetiformis
1503297-35204902|1503297|Metformin|35204902|Atrioventricular block
1503297-35708259|1503297|Metformin|35708259|Oesophageal stenosis
1503297-35708322|1503297|Metformin|35708322|Peptic ulcer
1503297-36416719|1503297|Metformin|36416719|Vitamin B complex deficiency
1503297-36516927|1503297|Metformin|36516927|Lumbar spinal stenosis
1503297-35809102|1503297|Metformin|35809102|Cerebellar ataxia
1503297-35306088|1503297|Metformin|35306088|Hereditary cerebral degeneration
1503297-36110151|1503297|Metformin|36110151|Pneumonia klebsiella
1503297-36211681|1503297|Metformin|36211681|Post procedural haemorrhage
1503297-35506774|1503297|Metformin|35506774|Goitre
1503297-35104871|1503297|Metformin|35104871|Lymphopenia
1503297-35305725|1503297|Metformin|35305725|Congenital absence of bile ducts
