"PreferredSubstance","RxNORM","NUI","NDFRT_LABEL","DRUGBANK_CA","DRUGBANK_BIO2RDF"
"TEGASEROD","http://purl.bioontology.org/ontology/RXNORM/139778","http://purl.bioontology.org/ontology/NDFRT/N0000022286","TEGASEROD","http://www.drugbank.ca/drugs/DB01079","http://bio2rdf.org/drugbank:DB01079"
"TEGASEROD","http://purl.bioontology.org/ontology/RXNORM/139778","http://purl.bioontology.org/ontology/NDFRT/N0000010177","tegaserod [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01079","http://bio2rdf.org/drugbank:DB01079"
"TELITHROMYCIN","http://purl.bioontology.org/ontology/RXNORM/274786","http://purl.bioontology.org/ontology/NDFRT/N0000148854","TELITHROMYCIN","http://www.drugbank.ca/drugs/DB00976","http://bio2rdf.org/drugbank:DB00976"
"TELITHROMYCIN","http://purl.bioontology.org/ontology/RXNORM/274786","http://purl.bioontology.org/ontology/NDFRT/N0000010551","telithromycin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00976","http://bio2rdf.org/drugbank:DB00976"
"SUNITINIB","http://purl.bioontology.org/ontology/RXNORM/357977","http://purl.bioontology.org/ontology/NDFRT/N0000171744","SUNITINIB","http://www.drugbank.ca/drugs/DB01268","http://bio2rdf.org/drugbank:DB01268"
"SUNITINIB","http://purl.bioontology.org/ontology/RXNORM/357977","http://purl.bioontology.org/ontology/NDFRT/N0000171744","SUNITINIB","http://www.drugbank.ca/drugs/DB01268","http://bio2rdf.org/drugbank:DB01268"
"SUNITINIB","http://purl.bioontology.org/ontology/RXNORM/357977","http://purl.bioontology.org/ontology/NDFRT/N0000171744","SUNITINIB","http://www.drugbank.ca/drugs/DB01268","http://bio2rdf.org/drugbank:DB01268"
"SUNITINIB","http://purl.bioontology.org/ontology/RXNORM/357977","http://purl.bioontology.org/ontology/NDFRT/N0000175350","sunitinib [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01268","http://bio2rdf.org/drugbank:DB01268"
"SUNITINIB","http://purl.bioontology.org/ontology/RXNORM/357977","http://purl.bioontology.org/ontology/NDFRT/N0000175350","sunitinib [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01268","http://bio2rdf.org/drugbank:DB01268"
"SUNITINIB","http://purl.bioontology.org/ontology/RXNORM/357977","http://purl.bioontology.org/ontology/NDFRT/N0000175350","sunitinib [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01268","http://bio2rdf.org/drugbank:DB01268"
"TADALAFIL","http://purl.bioontology.org/ontology/RXNORM/358263","http://purl.bioontology.org/ontology/NDFRT/N0000148829","TADALAFIL","http://www.drugbank.ca/drugs/DB00820","http://bio2rdf.org/drugbank:DB00820"
"TADALAFIL","http://purl.bioontology.org/ontology/RXNORM/358263","http://purl.bioontology.org/ontology/NDFRT/N0000148829","TADALAFIL","http://www.drugbank.ca/drugs/DB00820","http://bio2rdf.org/drugbank:DB00820"
"TADALAFIL","http://purl.bioontology.org/ontology/RXNORM/358263","http://purl.bioontology.org/ontology/NDFRT/N0000148829","TADALAFIL","http://www.drugbank.ca/drugs/DB00820","http://bio2rdf.org/drugbank:DB00820"
"TADALAFIL","http://purl.bioontology.org/ontology/RXNORM/358263","http://purl.bioontology.org/ontology/NDFRT/N0000010536","tadalafil [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00820","http://bio2rdf.org/drugbank:DB00820"
"TADALAFIL","http://purl.bioontology.org/ontology/RXNORM/358263","http://purl.bioontology.org/ontology/NDFRT/N0000010536","tadalafil [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00820","http://bio2rdf.org/drugbank:DB00820"
"TADALAFIL","http://purl.bioontology.org/ontology/RXNORM/358263","http://purl.bioontology.org/ontology/NDFRT/N0000010536","tadalafil [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00820","http://bio2rdf.org/drugbank:DB00820"
"TELBIVUDINE","http://purl.bioontology.org/ontology/RXNORM/474128","http://purl.bioontology.org/ontology/NDFRT/N0000176071","TELBIVUDINE","http://www.drugbank.ca/drugs/DB01265","http://bio2rdf.org/drugbank:DB01265"
"TELBIVUDINE","http://purl.bioontology.org/ontology/RXNORM/474128","http://purl.bioontology.org/ontology/NDFRT/N0000179779","telbivudine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01265","http://bio2rdf.org/drugbank:DB01265"
"TELAPREVIR","http://purl.bioontology.org/ontology/RXNORM/1102261","http://purl.bioontology.org/ontology/NDFRT/N0000182739","TELAPREVIR","http://www.drugbank.ca/drugs/DB05521","http://bio2rdf.org/drugbank:DB05521"
"TENIPOSIDE","http://purl.bioontology.org/ontology/RXNORM/10362","http://purl.bioontology.org/ontology/NDFRT/N0000148273","TENIPOSIDE","http://www.drugbank.ca/drugs/DB00444","http://bio2rdf.org/drugbank:DB00444"
"TENIPOSIDE","http://purl.bioontology.org/ontology/RXNORM/10362","http://purl.bioontology.org/ontology/NDFRT/N0000006147","Teniposide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00444","http://bio2rdf.org/drugbank:DB00444"
"TERBUTALINE","http://purl.bioontology.org/ontology/RXNORM/10368","http://purl.bioontology.org/ontology/NDFRT/N0000148026","TERBUTALINE","http://www.drugbank.ca/drugs/DB00871","http://bio2rdf.org/drugbank:DB00871"
"TERBUTALINE","http://purl.bioontology.org/ontology/RXNORM/10368","http://purl.bioontology.org/ontology/NDFRT/N0000006188","Terbutaline [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00871","http://bio2rdf.org/drugbank:DB00871"
"TESTOSTERONE","http://purl.bioontology.org/ontology/RXNORM/10379","http://purl.bioontology.org/ontology/NDFRT/N0000145872","TESTOSTERONE","http://www.drugbank.ca/drugs/DB00624","http://bio2rdf.org/drugbank:DB00624"
"TESTOSTERONE","http://purl.bioontology.org/ontology/RXNORM/10379","http://purl.bioontology.org/ontology/NDFRT/N0000006226","Testosterone [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00624","http://bio2rdf.org/drugbank:DB00624"
"TETRABENAZINE","http://purl.bioontology.org/ontology/RXNORM/10390","http://purl.bioontology.org/ontology/NDFRT/N0000177920","TETRABENAZINE","http://www.drugbank.ca/drugs/DB04844","http://bio2rdf.org/drugbank:DB04844"
"TETRABENAZINE","http://purl.bioontology.org/ontology/RXNORM/10390","http://purl.bioontology.org/ontology/NDFRT/N0000166929","Tetrabenazine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB04844","http://bio2rdf.org/drugbank:DB04844"
"TETRACYCLINE","http://purl.bioontology.org/ontology/RXNORM/10395","http://purl.bioontology.org/ontology/NDFRT/N0000146005","TETRACYCLINE","http://www.drugbank.ca/drugs/DB00759","http://bio2rdf.org/drugbank:DB00759"
"TETRACYCLINE","http://purl.bioontology.org/ontology/RXNORM/10395","http://purl.bioontology.org/ontology/NDFRT/N0000006275","Tetracycline [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00759","http://bio2rdf.org/drugbank:DB00759"
"THALIDOMIDE","http://purl.bioontology.org/ontology/RXNORM/10432","http://purl.bioontology.org/ontology/NDFRT/N0000148588","THALIDOMIDE","http://www.drugbank.ca/drugs/DB01041","http://bio2rdf.org/drugbank:DB01041"
"THALIDOMIDE","http://purl.bioontology.org/ontology/RXNORM/10432","http://purl.bioontology.org/ontology/NDFRT/N0000006367","Thalidomide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01041","http://bio2rdf.org/drugbank:DB01041"
"THEOPHYLLINE","http://purl.bioontology.org/ontology/RXNORM/10438","http://purl.bioontology.org/ontology/NDFRT/N0000146467","THEOPHYLLINE","http://www.drugbank.ca/drugs/DB00277","http://bio2rdf.org/drugbank:DB00277"
"THEOPHYLLINE","http://purl.bioontology.org/ontology/RXNORM/10438","http://purl.bioontology.org/ontology/NDFRT/N0000007076","Theophylline [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00277","http://bio2rdf.org/drugbank:DB00277"
"THIABENDAZOLE","http://purl.bioontology.org/ontology/RXNORM/10450","http://purl.bioontology.org/ontology/NDFRT/N0000146305","THIABENDAZOLE","http://www.drugbank.ca/drugs/DB00730","http://bio2rdf.org/drugbank:DB00730"
"THIABENDAZOLE","http://purl.bioontology.org/ontology/RXNORM/10450","http://purl.bioontology.org/ontology/NDFRT/N0000007132","Thiabendazole [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00730","http://bio2rdf.org/drugbank:DB00730"
"THIAMINE","http://purl.bioontology.org/ontology/RXNORM/10454","http://purl.bioontology.org/ontology/NDFRT/N0000145862","THIAMINE","http://www.drugbank.ca/drugs/DB00152","http://bio2rdf.org/drugbank:DB00152"
"THIAMINE","http://purl.bioontology.org/ontology/RXNORM/10454","http://purl.bioontology.org/ontology/NDFRT/N0000007147","Thiamine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00152","http://bio2rdf.org/drugbank:DB00152"
"THIAMINE","http://purl.bioontology.org/ontology/RXNORM/10454","http://purl.bioontology.org/ontology/NDFRT/N0000146138","VITAMIN B1","http://www.drugbank.ca/drugs/DB00152","http://bio2rdf.org/drugbank:DB00152"
"THIAMINE","http://purl.bioontology.org/ontology/RXNORM/10454","http://purl.bioontology.org/ontology/NDFRT/N0000029453","[VT105] THIAMINE","http://www.drugbank.ca/drugs/DB00152","http://bio2rdf.org/drugbank:DB00152"
"THIOTEPA","http://purl.bioontology.org/ontology/RXNORM/10473","http://purl.bioontology.org/ontology/NDFRT/N0000146261","THIOTEPA","http://www.drugbank.ca/drugs/DB04572","http://bio2rdf.org/drugbank:DB04572"
"THIOTEPA","http://purl.bioontology.org/ontology/RXNORM/10473","http://purl.bioontology.org/ontology/NDFRT/N0000007190","Thiotepa [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB04572","http://bio2rdf.org/drugbank:DB04572"
"THIOGUANINE","http://purl.bioontology.org/ontology/RXNORM/10485","http://purl.bioontology.org/ontology/NDFRT/N0000147080","THIOGUANINE","http://www.drugbank.ca/drugs/DB00352","http://bio2rdf.org/drugbank:DB00352"
"THIOGUANINE","http://purl.bioontology.org/ontology/RXNORM/10485","http://purl.bioontology.org/ontology/NDFRT/N0000007242","Thioguanine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00352","http://bio2rdf.org/drugbank:DB00352"
"THIORIDAZINE","http://purl.bioontology.org/ontology/RXNORM/10502","http://purl.bioontology.org/ontology/NDFRT/N0000148031","THIORIDAZINE","http://www.drugbank.ca/drugs/DB00679","http://bio2rdf.org/drugbank:DB00679"
"THIORIDAZINE","http://purl.bioontology.org/ontology/RXNORM/10502","http://purl.bioontology.org/ontology/NDFRT/N0000007283","Thioridazine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00679","http://bio2rdf.org/drugbank:DB00679"
"THIOTHIXENE","http://purl.bioontology.org/ontology/RXNORM/10510","http://purl.bioontology.org/ontology/NDFRT/N0000148032","THIOTHIXENE","http://www.drugbank.ca/drugs/DB01623","http://bio2rdf.org/drugbank:DB01623"
"THIOTHIXENE","http://purl.bioontology.org/ontology/RXNORM/10510","http://purl.bioontology.org/ontology/NDFRT/N0000007308","Thiothixene [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01623","http://bio2rdf.org/drugbank:DB01623"
"THREONINE","http://purl.bioontology.org/ontology/RXNORM/10524","http://purl.bioontology.org/ontology/NDFRT/N0000146987","THREONINE","http://www.drugbank.ca/drugs/DB00156","http://bio2rdf.org/drugbank:DB00156"
"THREONINE","http://purl.bioontology.org/ontology/RXNORM/10524","http://purl.bioontology.org/ontology/NDFRT/N0000006272","Threonine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00156","http://bio2rdf.org/drugbank:DB00156"
"THYMOL","http://purl.bioontology.org/ontology/RXNORM/10553","http://purl.bioontology.org/ontology/NDFRT/N0000147386","THYMOL","http://www.drugbank.ca/drugs/DB02513","http://bio2rdf.org/drugbank:DB02513"
"THYMOL","http://purl.bioontology.org/ontology/RXNORM/10553","http://purl.bioontology.org/ontology/NDFRT/N0000006330","Thymol [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB02513","http://bio2rdf.org/drugbank:DB02513"
"TICARCILLIN","http://purl.bioontology.org/ontology/RXNORM/10591","http://purl.bioontology.org/ontology/NDFRT/N0000148033","TICARCILLIN","http://www.drugbank.ca/drugs/DB01607","http://bio2rdf.org/drugbank:DB01607"
"TICARCILLIN","http://purl.bioontology.org/ontology/RXNORM/10591","http://purl.bioontology.org/ontology/NDFRT/N0000006459","Ticarcillin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01607","http://bio2rdf.org/drugbank:DB01607"
"TICLOPIDINE","http://purl.bioontology.org/ontology/RXNORM/10594","http://purl.bioontology.org/ontology/NDFRT/N0000148235","TICLOPIDINE","http://www.drugbank.ca/drugs/DB00208","http://bio2rdf.org/drugbank:DB00208"
"TICLOPIDINE","http://purl.bioontology.org/ontology/RXNORM/10594","http://purl.bioontology.org/ontology/NDFRT/N0000006471","Ticlopidine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00208","http://bio2rdf.org/drugbank:DB00208"
"TIMOLOL","http://purl.bioontology.org/ontology/RXNORM/10600","http://purl.bioontology.org/ontology/NDFRT/N0000148034","TIMOLOL","http://www.drugbank.ca/drugs/DB00373","http://bio2rdf.org/drugbank:DB00373"
"TIMOLOL","http://purl.bioontology.org/ontology/RXNORM/10600","http://purl.bioontology.org/ontology/NDFRT/N0000006504","Timolol [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00373","http://bio2rdf.org/drugbank:DB00373"
"TINIDAZOLE","http://purl.bioontology.org/ontology/RXNORM/10612","http://purl.bioontology.org/ontology/NDFRT/N0000148851","TINIDAZOLE","http://www.drugbank.ca/drugs/DB00911","http://bio2rdf.org/drugbank:DB00911"
"TINIDAZOLE","http://purl.bioontology.org/ontology/RXNORM/10612","http://purl.bioontology.org/ontology/NDFRT/N0000010549","Tinidazole [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00911","http://bio2rdf.org/drugbank:DB00911"
"TOBRAMYCIN","http://purl.bioontology.org/ontology/RXNORM/10627","http://purl.bioontology.org/ontology/NDFRT/N0000146911","TOBRAMYCIN","http://www.drugbank.ca/drugs/DB00684","http://bio2rdf.org/drugbank:DB00684"
"TOBRAMYCIN","http://purl.bioontology.org/ontology/RXNORM/10627","http://purl.bioontology.org/ontology/NDFRT/N0000005883","Tobramycin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00684","http://bio2rdf.org/drugbank:DB00684"
"TOLAZAMIDE","http://purl.bioontology.org/ontology/RXNORM/10633","http://purl.bioontology.org/ontology/NDFRT/N0000146187","TOLAZAMIDE","http://www.drugbank.ca/drugs/DB00839","http://bio2rdf.org/drugbank:DB00839"
"TOLAZAMIDE","http://purl.bioontology.org/ontology/RXNORM/10633","http://purl.bioontology.org/ontology/NDFRT/N0000005916","Tolazamide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00839","http://bio2rdf.org/drugbank:DB00839"
"TOLBUTAMIDE","http://purl.bioontology.org/ontology/RXNORM/10635","http://purl.bioontology.org/ontology/NDFRT/N0000146241","TOLBUTAMIDE","http://www.drugbank.ca/drugs/DB01124","http://bio2rdf.org/drugbank:DB01124"
"TOLBUTAMIDE","http://purl.bioontology.org/ontology/RXNORM/10635","http://purl.bioontology.org/ontology/NDFRT/N0000005923","Tolbutamide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01124","http://bio2rdf.org/drugbank:DB01124"
"TOLMETIN","http://purl.bioontology.org/ontology/RXNORM/10636","http://purl.bioontology.org/ontology/NDFRT/N0000148037","TOLMETIN","http://www.drugbank.ca/drugs/DB00500","http://bio2rdf.org/drugbank:DB00500"
"TOLMETIN","http://purl.bioontology.org/ontology/RXNORM/10636","http://purl.bioontology.org/ontology/NDFRT/N0000005928","Tolmetin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00500","http://bio2rdf.org/drugbank:DB00500"
"TOLNAFTATE","http://purl.bioontology.org/ontology/RXNORM/10637","http://purl.bioontology.org/ontology/NDFRT/N0000147552","TOLNAFTATE","http://www.drugbank.ca/drugs/DB00525","http://bio2rdf.org/drugbank:DB00525"
"TOLNAFTATE","http://purl.bioontology.org/ontology/RXNORM/10637","http://purl.bioontology.org/ontology/NDFRT/N0000005933","Tolnaftate [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00525","http://bio2rdf.org/drugbank:DB00525"
"TIAGABINE","http://purl.bioontology.org/ontology/RXNORM/31914","http://purl.bioontology.org/ontology/NDFRT/N0000022098","TIAGABINE","http://www.drugbank.ca/drugs/DB00906","http://bio2rdf.org/drugbank:DB00906"
"TIAGABINE","http://purl.bioontology.org/ontology/RXNORM/31914","http://purl.bioontology.org/ontology/NDFRT/N0000006642","tiagabine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00906","http://bio2rdf.org/drugbank:DB00906"
"TERIPARATIDE","http://purl.bioontology.org/ontology/RXNORM/32915","http://purl.bioontology.org/ontology/NDFRT/N0000147632","TERIPARATIDE","http://www.drugbank.ca/drugs/DB06285","http://bio2rdf.org/drugbank:DB06285"
"TERIPARATIDE","http://purl.bioontology.org/ontology/RXNORM/32915","http://purl.bioontology.org/ontology/NDFRT/N0000005555","Teriparatide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB06285","http://bio2rdf.org/drugbank:DB06285"
"TERAZOSIN","http://purl.bioontology.org/ontology/RXNORM/37798","http://purl.bioontology.org/ontology/NDFRT/N0000148025","TERAZOSIN","http://www.drugbank.ca/drugs/DB01162","http://bio2rdf.org/drugbank:DB01162"
"TERAZOSIN","http://purl.bioontology.org/ontology/RXNORM/37798","http://purl.bioontology.org/ontology/NDFRT/N0000179262","Terazosin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01162","http://bio2rdf.org/drugbank:DB01162"
"TERBINAFINE","http://purl.bioontology.org/ontology/RXNORM/37801","http://purl.bioontology.org/ontology/NDFRT/N0000021605","TERBINAFINE","http://www.drugbank.ca/drugs/DB00857","http://bio2rdf.org/drugbank:DB00857"
"TERBINAFINE","http://purl.bioontology.org/ontology/RXNORM/37801","http://purl.bioontology.org/ontology/NDFRT/N0000006949","terbinafine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00857","http://bio2rdf.org/drugbank:DB00857"
"TERCONAZOLE","http://purl.bioontology.org/ontology/RXNORM/37806","http://purl.bioontology.org/ontology/NDFRT/N0000147638","TERCONAZOLE","http://www.drugbank.ca/drugs/DB00251","http://bio2rdf.org/drugbank:DB00251"
"TERCONAZOLE","http://purl.bioontology.org/ontology/RXNORM/37806","http://purl.bioontology.org/ontology/NDFRT/N0000006622","terconazole [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00251","http://bio2rdf.org/drugbank:DB00251"
"TIOCONAZOLE","http://purl.bioontology.org/ontology/RXNORM/38298","http://purl.bioontology.org/ontology/NDFRT/N0000148215","TIOCONAZOLE","http://www.drugbank.ca/drugs/DB01007","http://bio2rdf.org/drugbank:DB01007"
"TIOCONAZOLE","http://purl.bioontology.org/ontology/RXNORM/38298","http://purl.bioontology.org/ontology/NDFRT/N0000005734","tioconazole [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01007","http://bio2rdf.org/drugbank:DB01007"
"TIZANIDINE","http://purl.bioontology.org/ontology/RXNORM/57258","http://purl.bioontology.org/ontology/NDFRT/N0000148492","TIZANIDINE","http://www.drugbank.ca/drugs/DB00697","http://bio2rdf.org/drugbank:DB00697"
"TIZANIDINE","http://purl.bioontology.org/ontology/RXNORM/57258","http://purl.bioontology.org/ontology/NDFRT/N0000007103","tizanidine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00697","http://bio2rdf.org/drugbank:DB00697"
"TIOTROPIUM","http://purl.bioontology.org/ontology/RXNORM/69120","http://purl.bioontology.org/ontology/NDFRT/N0000148830","TIOTROPIUM","http://www.drugbank.ca/drugs/DB01409","http://bio2rdf.org/drugbank:DB01409"
"TIOTROPIUM","http://purl.bioontology.org/ontology/RXNORM/69120","http://purl.bioontology.org/ontology/NDFRT/N0000010537","tiotropium [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01409","http://bio2rdf.org/drugbank:DB01409"
"TINZAPARIN","http://purl.bioontology.org/ontology/RXNORM/69646","http://purl.bioontology.org/ontology/NDFRT/N0000022204","TINZAPARIN","http://www.drugbank.ca/drugs/DB06822","http://bio2rdf.org/drugbank:DB06822"
"TINZAPARIN","http://purl.bioontology.org/ontology/RXNORM/69646","http://purl.bioontology.org/ontology/NDFRT/N0000006391","tinzaparin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB06822","http://bio2rdf.org/drugbank:DB06822"
