meddra_concept_id	meddra_concept_name	snomed_concept_id	snomed_concept_name
37019274	Urinary tract obstruction	194406	Urinary tract obstruction
36617325	Obstructive uropathy	194406	Urinary tract obstruction
37019454	Urinary tract pain	4082798	Urinary tract pain
36315624	Urine albumin/creatinine ratio	4154347	Urine albumin/creatinine ratio measurement
36314305	Urine calcium/creatinine ratio	4133756	Urine calcium / creatinine ratio measurement
43054117	Urine calcium normal	4055437	Urine calcium normal
37019416	Chromaturia	4055281	Urine color abnormal
36312193	Urine cortisol/creatinine ratio	4193032	Urine cortisol/creatinine ratio
36314517	Culture urine	4024509	Urine culture
36315766	Urine cytology	4151045	Urine cytology
36315767	Urine cytology abnormal	4150384	Urine cytology abnormal
36315768	Urine cytology normal	4150266	Urine cytology normal
36316468	Urine electrolytes abnormal	4055436	Urine electrolytes abnormal
36316471	Urine electrolytes normal	4042386	Urine electrolytes normal
36315642	Albumin urine present	4065521	Urine microalbumin positive
36315664	Nitrite urine present	4198266	Urine nitrite positive
36315741	pH urine	4055298	Urine pH test
36312423	Pregnancy test urine negative	4055286	Urine pregnancy test negative
36312424	Pregnancy test urine positive	4041878	Urine pregnancy test positive
36315629	Urine protein/creatinine ratio	4193718	Urine protein/creatinine ratio measurement
36315676	Specific gravity urine increased	4055283	Urine specific gravity high
36315677	Specific gravity urine normal	4055282	Urine specific gravity normal
42889853	Urobilinogen urine	4195628	Urobilinogen
36315756	Urodynamics measurement	4261340	Uroflowmetry
36110825	Urogenital trichomoniasis	78073	Urogenital infection by Trichomonas vaginalis
37019462	Calculus urinary	79873	Urolith
36110651	Urosepsis	4159744	Urosepsis
36617444	Bladder papilloma	4260683	Urothelial papilloma
36009783	Urticaria	139900	Urticaria
42889347	Cold urticaria	132707	Urticaria due to cold
36009792	Urticaria thermal	4065355	Urticaria due to cold and heat
36009790	Urticaria pigmentosa	4301385	Urticaria pigmentosa
36110527	Uterine abscess	4326427	Uterine abscess
36818818	Uterine inversion	196765	Uterine inversion
36617553	Uterine leiomyoma	197236	Uterine leiomyoma
37119696	Uterine prolapse	4092565	Uterine prolapse
37119733	Uterine spasm	4105918	Uterine spasm
37119697	Uterovaginal prolapse	192683	Uterovaginal prolapse
37119732	Uterine atony	4127206	Uterus relaxed
35607200	Uveal prolapse	4216450	Uveal prolapse
42889166	Uveitic glaucoma	4195502	Uveitic glaucoma
35607078	Uveitis	4028363	Uveitis
35607023	Uveitis-glaucoma-hyphaema syndrome	4194237	Uveitis-glaucoma-hyphema syndrome
35708580	Uvulitis	4115233	Uvulitis
36211778	Vaccination failure	4320029	Vaccination failure
35809338	Immunisation reaction	443351	Vaccines adverse reaction
36009731	Allergy to vaccine	4168873	Vaccines allergy
42889609	Vaccinia virus infection	140633	Vaccinia
37119761	Vulvovaginal adenosis	4242227	Vaginal adenosis
37119745	Vaginal haemorrhage	4129155	Vaginal bleeding
37119769	Vaginal discharge	4155070	Vaginal discharge
35707500	Enterocele	4162218	Vaginal enterocele
37119744	Vaginal haematoma	199068	Vaginal hematoma
35707498	Colpocele	4287787	Vaginal hernia
42890280	Vaginal hyperplasia	4338106	Vaginal hyperplasia
37119773	Vaginal lesion	4126903	Vaginal lesion
37119774	Vaginal odour	4162573	Vaginal odor
35306195	Vaginal septum	4088898	Vaginal septum
37119750	Vaginal ulceration	4150042	Vaginal ulcer
36315913	Smear vaginal abnormal	436816	Vaginal vault smear abnormal
36919203	Vaginismus	193261	Vaginospasm
42890614	Valsalva maneuver	4126860	Valsalva maneuver
35909440	Vanishing bile duct syndrome	4146279	Vanishing bile duct syndrome
42890548	Vanishing twin syndrome	4129025	Vanishing twin syndrome
45885772	Foetal heart rate deceleration abnormality	4080870	Variable deceleration - finding
36110982	Variant Creutzfeldt-Jakob disease	443362	Variant Creutzfeldt-Jakob disease
36110930	Varicella	434272	Varicella
37119606	Varicocele	4196960	Varicocele
37622545	Varicose vein	441644	Varicose veins of legs in pregnancy and the puerperium
36818794	Vasa praevia	442171	Vasa previa
35607005	Eyelid vascular disorder	380118	Vascular anomaly of eyelid
37622494	Vascular calcification	4030365	Vascular calcification
36211536	Vascular procedure complication	197444	Vascular complication of medical care
37320340	Vasoconstriction	4137788	Vascular constriction
36718168	Vascular dementia	443605	Vascular dementia
37320334	Vascular skin disorder	316501	Vascular disease of the skin
37622481	Angiopathy	443784	Vascular disorder
37119587	Penile vascular disorder	314409	Vascular disorder of penis
35707848	Gastric antral vascular ectasia	4184809	Vascular ectasia of gastric antrum
36211535	Vascular graft occlusion	4120940	Vascular graft occlusion
42889582	Vascular graft thrombosis	4120280	Vascular graft thrombosis
35305426	Hamartoma vascular	197087	Vascular hamartomas
36718138	Vascular headache	4134454	Vascular headache
35104185	Vascular purpura	4055720	Vascular hemostatic disease
37622413	Vascular insufficiency	4311420	Vascular insufficiency
35708344	Intestinal ischaemia	192673	Vascular insufficiency of intestine
36818776	Umbilical cord vascular disorder	321367	Vascular lesions of cord - delivered
36718055	Spinal vascular disorder	136960	Vascular myelopathy
36718260	Vascular parkinsonism	4046093	Vascular parkinsonism
36312108	Vascular resistance systemic	4089490	Vascular resistance
36009917	Vasculitic rash	4098878	Vasculitic rash
36009918	Vasculitis	4137275	Vasculitis
36009903	Cutaneous vasculitis	4182711	Vasculitis of the skin
37320341	Vasodilatation	4237053	Vasodilatation
36718156	Vasogenic cerebral oedema	4048793	Vasogenic cerebral edema
37220013	Vasomotor rhinitis	4305500	Vasomotor rhinitis
37622416	Vasospasm	4215494	Vasospasm
35205159	VACTERL syndrome	4100484	VATER association
37420505	Vegan	4090871	Vegan
37420506	Vegetarian	4116980	Vegetarian
35708581	Velopharyngeal incompetence	4048189	Velopharyngeal incompetence
36110857	Encephalitis venezuelan equine	438069	Venezuelan equine encephalitis virus infection
36312057	Venogram abnormal	4060890	Venogram abnormal
36312058	Venogram normal	4060391	Venogram normal
36211323	Venomous bite	4204671	Venomous bite
36211324	Venomous sting	4154700	Venomous sting
35909571	Venoocclusive liver disease	4277276	Veno-occlusive disease of the liver
37622456	Embolism venous	318775	Venous embolism
37622519	Venous haemorrhage	4124866	Venous hemorrhage
35305440	Malformation venous	4119775	Venous malformation
37622418	Venous occlusion	4145867	Venous occlusion
36314139	Venous oxygen saturation	40483108	Venous oxygen saturation
36312115	Venous pressure	4090818	Venous pressure
35607433	Venous stasis retinopathy	4194464	Venous stasis retinopathy
37622419	Venous stenosis	4121647	Venous stenosis
37622462	Venous thrombosis	444247	Venous thrombosis
37320256	Varicose ulceration	4298844	Venous ulcer of leg
37219906	Respiratory gas exchange disorder	4018236	Ventilatory defect
35204978	Ventricular arrhythmia	4185572	Ventricular arrhythmia
35204980	Ventricular extrasystoles	4008580	Ventricular bigeminy
35204974	Rhythm idioventricular	4218242	Ventricular escape rhythm
35204981	Ventricular fibrillation	437894	Ventricular fibrillation
35204982	Ventricular flutter	433225	Ventricular flutter
36718013	Intraventricular haemorrhage	443752	Ventricular hemorrhage
35205348	Ventricular hypertrophy	4145489	Ventricular hypertrophy
42888987	Ventricular parasystole	4244893	Ventricular parasystole
35204983	Ventricular pre-excitation	4108828	Ventricular pre-excitation
35205351	Ventricular septal defect	434462	Ventricular septal defect
35204984	Ventricular tachyarrhythmia	4103295	Ventricular tachycardia
35204985	Ventricular tachycardia	4103295	Ventricular tachycardia
36211556	Device malfunction	4153358	Ventriculoperitoneal shunt malfunction
36718431	Repetitive speech	4096097	Verbal repetition
37420493	Verbal abuse	4021651	Verbally abusive behavior
36718436	Verbigeration	4025836	Verbigeration
36110954	Skin papilloma	140641	Verruca vulgaris
42890317	Vertebral artery dissection	432346	Vertebral artery dissection
36718031	Vertebral artery occlusion	439296	Vertebral artery occlusion
36718057	Vertebral artery stenosis	380423	Vertebral artery stenosis
36718032	Vertebral artery thrombosis	4273526	Vertebral artery thrombosis
35406392	Vertigo	439383	Vertigo
36718437	Vertigo CNS origin	381035	Vertigo of central origin
36314019	Very low density lipoprotein	4208831	Very low density lipoprotein
42890193	Vesicocutaneous fistula	4152943	Vesicocutaneous fistula
37019267	Vesicoureteric reflux	197036	Vesicoureteric reflux
37019276	Urogenital fistula	4232162	Vesicovaginal fistula
37320147	Eczema vesicular	4049417	Vesicular eczema
37320220	Rash vesicular	4196499	Vesicular eruption
37320102	Dermatitis bullous	4032934	Vesiculobullous rash
36314917	Vestibular function test normal	40482449	Vestibular function test normal
35406395	Vestibular ataxia	4329986	Vestibulocerebellar ataxia
36009794	Urticaria vibratory	139100	Vibratory urticaria
37420468	Victim of abuse	4297375	Victim of abuse
37420467	Burglary victim	4320838	Victim of burglary
37420469	Victim of child abuse	437449	Victim of child abuse
37420470	Victim of crime	4320042	Victim of crime
37420471	Victim of elder abuse	45768441	Victim of elder abuse
37420473	Victim of sexual abuse	438943	Victim of sexual abuse
42889901	Anti-vimentin antibody	4125252	Vimentin antibody
35708591	Necrotising ulcerative gingivostomatitis	26908	Vincent's angina
35506738	Vipoma	40493403	Vipoma
36111016	Bronchitis viral	4058712	Viral bronchitis
35607037	Conjunctivitis viral	380038	Viral conjunctivitis
35607067	Viral corneal ulcer	4334746	Viral corneal ulcer
35406314	Ear infection viral	4193983	Viral ear infection
36111023	Encephalitis viral	372547	Viral encephalitis
45885732	Viral epiglottitis	4321233	Viral epiglottitis
35708022	Viral oesophagitis	4340113	Viral esophagitis
36111050	Viral rash	140020	Viral exanthem
35607120	Eye infection viral	4208666	Viral eye infection
35707906	Gastritis viral	4112288	Viral gastritis
35707983	Viral diarrhoea	4008724	Viral gastroenteritis
35707920	Gastroenteritis norovirus	196895	Viral gastroenteritis due to Norwalk-like agents
35909589	Hepatitis viral	4291005	Viral hepatitis
35909578	Hepatitis C	197494	Viral hepatitis C
36109970	Viral hepatitis carrier	4015842	Viral hepatitis carrier
35909576	Hepatitis A	4223947	Viral hepatitis, type A
35909584	Hepatitis infectious	4223947	Viral hepatitis, type A
35909582	Hepatitis G	4287644	Viral hepatitis, type G
36111053	Viral skin infection	4030291	Viral infection of skin
36111018	Central nervous system viral infection	381783	Viral infections of the central nervous system
35607059	Keratitis viral	4210876	Viral keratitis
35406388	Viral labyrinthitis	75555	Viral labyrinthitis
36111027	Laryngitis viral	40479600	Viral laryngitis
36314763	Viral load	4215562	Viral load
36111030	Meningitis viral	433403	Viral meningitis
35205301	Viral myocarditis	4231274	Viral myocarditis
36111048	Viral myositis	4344051	Viral myositis
35205373	Viral pericarditis	4289908	Viral pericarditis
36111049	Viral pharyngitis	4035987	Viral pharyngitis
36111035	Pleurisy viral	4198127	Viral pleurisy
36111036	Pneumonia viral	261326	Viral pneumonia
36110562	Pathogen resistance	4207042	Viral resistance
35607164	Retinitis viral	4334872	Viral retinitis
36111052	Viral sinusitis	40481087	Viral sinusitis
36314767	Viral test	4191852	Viral studies
36111047	Viral infection	40493255	Viral syndrome
36111054	Viral tonsillitis	4198240	Viral tonsillitis
36111055	Viral tracheitis	4278083	Viral tracheitis
36111056	Viral upper respiratory tract infection	4085100	Viral upper respiratory tract infection
35104768	Metastases to lymph nodes	4220553	Virchow's node
42889540	Viral sepsis	133327	Viremia
36110652	Viraemia	133327	Viremia
35506598	Virilism	4035817	Virilization
36110916	Herpes simplex visceral	436630	Visceral herpes simplex
36110810	Visceral leishmaniasis	200652	Visceral leishmaniasis
35708163	Visceral pain	4251315	Visceral pain
35708674	Visceroptosis	4248870	Visceroptosis
35708189	Peristalsis visible	193597	Visible peristalsis
45885909	Visual analogue scale	4158877	Visual analog scale
35606973	Ocular discomfort	372912	Visual discomfort
35607492	Visual field defect	377286	Visual field defect
36918990	Hallucination, visual	4275889	Visual hallucinations
35607485	Visual impairment	4265433	Visual impairment
36718310	Neurologic neglect syndrome	4081314	Visual neglect
36316026	Vital capacity	4147814	Vital capacity
36416705	Vitamin A deficiency	438114	Vitamin A deficiency
35606850	Vitamin A deficiency related conjunctival disorder	376663	Vitamin A deficiency with conjunctival xerosis
35606879	Vitamin A deficiency related corneal disorder	372293	Vitamin A deficiency with corneal xerosis
36416721	Vitamin B12 deficiency	4274651	Vitamin B12 deficiency
36416723	Vitamin B6 deficiency	435787	Vitamin B6 deficiency
36416706	Vitamin D deficiency	436070	Vitamin D deficiency
36416712	Hypovitaminosis	436658	Vitamin deficiency
36416707	Vitamin E deficiency	4203927	Vitamin E deficiency
36416708	Vitamin K deficiency	435781	Vitamin K deficiency
43562705	Macular dystrophy congenital	4231849	Vitelliform dystrophy
36009852	Vitiligo	138502	Vitiligo
35607332	Vitreous adhesions	4195989	Vitreomacular traction syndrome
35607166	Vitreous abscess	373464	Vitreous abscess
35607333	Vitreous degeneration	320420	Vitreous degeneration
35607334	Vitreous detachment	4202518	Vitreous detachment
42889129	Vitreous floaters	4034681	Vitreous floaters
35607402	Vitreous haemorrhage	315276	Vitreous hemorrhage
35607336	Vitreous loss	4144744	Vitreous loss
35607337	Vitreous opacities	316127	Vitreous opacities
35607338	Vitreous prolapse	318766	Vitreous prolapse
35606982	Vitreous disorder	313498	Vitreous strands
35607167	Vitritis	4317991	Vitritis
43053721	Plasmodium vivax infection	433960	Vivax malaria
36617769	Vocal cord cyst	4091499	Vocal cord cyst
37219999	Vocal cord disorder	4046868	Vocal cord dysfunction
36718105	Vocal cord paresis	261599	Vocal cord palsy
37521472	Vocational rehabilitation	4289178	Vocational rehabilitation
35607140	Vogt-Koyanagi-Harada syndrome	4108968	Vogt-Koyanagi-Harada disease
37420375	Voluntary redundancy	4022655	Voluntarily redundant
35708229	Volvulus of small bowel	4055099	Volvulus of the small bowel
35708208	Vomiting	441408	Vomiting
35306066	Von Hippel-Lindau disease	4263213	Von Hippel-Lindau syndrome
35104153	Von Willebrand's disease	434316	von Willebrand disorder
36313125	Von Willebrand's factor multimers test	4268631	von Willebrand factor multimer assay
36919179	Voyeurism	434624	Voyeurism
36110080	Vulval cellulitis	4300385	Vulval cellulitis
37119759	Vulvar dysplasia	4221231	Vulval intraepithelial neoplasia
36617672	Vulval cancer stage 0	4174575	Vulval intraepithelial neoplasia grade 3
36211366	Vulval laceration	4129180	Vulval tear
37119753	Varicose veins vulval	436140	Vulval varices
36150289	Vulvovaginal warts	4130346	Vulval warts
36110532	Vulvitis	4269221	Vulvitis
37119781	Vulvovaginal discomfort	4320923	Vulvovaginal discomfort
37119763	Vulvovaginal disorder	4051956	Vulvovaginal disease
37119782	Vulvovaginal dryness	4243181	Vulvovaginal dryness
37119783	Vulvovaginal pain	4291469	Vulvovaginal pain
36110533	Vulvovaginitis	4180978	Vulvovaginitis
35305464	Waardenburg syndrome	4170892	Waardenburg's syndrome
35305648	Wagner's disease	4339019	Wagner syndrome
45885734	Waist circumference	4172830	Waist circumference
36718569	Poor quality sleep	4100068	Wakefulness
37420550	Walking disability	439405	Walking disability
43562789	Wallerian degeneration	4263767	Wallerian degeneration
35204964	Wandering pacemaker	4111551	Wandering atrial pacemaker
